"MERCHANT_ID","MERCHANT_NAME","EQUIP"
"120012157120048","A443 AZKO TGR CILEDUG  TANGERANG      ID","EDC"
"120012157120049","A457 AZKO TGR KARANG MUTANGERANG      ID","EDC"
"120012157120051","A584 AZKO PALEM SEMI   TANGERANG      ID","EDC"
"120012157120054","A702 AZKO BTO VETERAN  JAKARTA        ID","EDC"
"120012157120055","A703 AZKO KOTA WISATA  BOGOR          ID","EDC"
"120012157120056","A704 AZKO KELAPA GADINGJAKARTA UTARA  ID","EDC"
"120012157120057","A705 AZKO BUARAN PLAZA JAKARTA TIMUR  ID","EDC"
"120012157120062","A715 AZKO GRAHA RAYA SITANGERANG      ID","EDC"
"120012157120063","A716 AZKO METLAND CILEUBOGOR          ID","EDC"
"120012157120064","A718 AZKO GRAND DEPOK CBOGOR          ID","EDC"
"120012157120065","A719 AZKO NAGA TAMBUNTABEKASI         ID","EDC"
"120012157120066","A458 AZKO LP PADANG    PADANG         ID","EDC"
"120012157120067","A599 AZKO SUDIRMAN PADAPADANG         ID","EDC"
"120012157120068","A721 AZKO JATIWARINGIN JAKARTA        ID","EDC"
"120012157120069","A310 AZKO PANGLIMA POLIJAKARTA        ID","EDC"
"120012157120070","A313 AZKO PONDOK INDAH JAKARTA        ID","EDC"
"120012157120071","A323 AZKO RADIO DALAM  JAKARTA        ID","EDC"
"120012157120072","A333 AZKO FATMAWATI    JAKARTA        ID","EDC"
"120012157120073","A346 AZKO GANDARIA CITYJAKARTA        ID","EDC"
"120012157120074","A348 AZKO BONA INDAH   JAKARTA        ID","EDC"
"120012157120075","A377ACE KOTA KASABLANKAJAKARTA        ID","EDC"
"120012157120076","A378 AZKO LIPPO KEMANG JAKARTA        ID","EDC"
"120012157120077","A459 AZKO LOTTE AVENUE JAKARTA        ID","EDC"
"120012157120078","A460 AZKO KALIBATA CITYJAKARTA SELAT  ID","EDC"
"120012157120079","A468 AZKO ONE BELPARK  JAKARTA SELAT  ID","EDC"
"120012157120080","A476 AZKO TB SIMATUPANGJAKARTA SELAT  ID","EDC"
"120012157120081","A518 AZKO PACIFIC PLAZKJAKARTA SELAT  ID","EDC"
"120012157120082","A626 AZKO PEJATEN VILLAJAKARTA SELAT  ID","EDC"
"120012157120083","A324 AZKO DEPOK MARGONDDEPOK          ID","EDC"
"120012157120085","A342 AZKO BOGOR WRG JAMBOGOR          ID","EDC"
"120012157120086","A356 AZKO DEPOK MARGO CDEPOK          ID","EDC"
"120012157120087","A382 AZKO BOGOR TERASUTBOGOR          ID","EDC"
"120012157120088","A417 AZKO CIBINONG CITYBOGOR          ID","EDC"
"120012157120089","A465 AZKO DPK PESONA SQBOGOR          ID","EDC"
"120012157120090","A466 AZKO DEPOK TOWN CTBOGOR          ID","EDC"
"120012157120091","ST ACE AEON SENTUL CITYBOGOR          ID","EDC"
"120012157120092","A513 AZKO CIMANGGIS GRADEPOK          ID","EDC"
"120012157120093","A557 AZKO SUKABUMI KOSASUKABUMI       ID","EDC"
"120012157120094","A612 AZKO BOGOR YASMIN BOGOR          ID","EDC"
"120012157120095","A305 AZKO SBY PAKUWON  SURABAYA       ID","EDC"
"120012157120096","A307 AZKO SBY GALAXY   SURABAYA       ID","EDC"
"120012157120097","A312 AZKO SBY TUNJUNGANSURABAYA       ID","EDC"
"120012157120098","A321 AZKO SBY ROYAL PLZSURABAYA       ID","EDC"
"120012157120099","A339 AZKO SIDOARJO     SIDOARJO       ID","EDC"
"120012157120100","A345 AZKO SBY EAST COASSURABAYA       ID","EDC"
"120012157120101","A372 AZKO SBY PLAZA    SURABAYA       ID","EDC"
"120012157120104","A480 AZKO SBY BG JUNCTISURABAYA       ID","EDC"
"120012157120105","A510 AZKO SBY CIPUTRA WSURABAYA       ID","EDC"
"120012157120106","A544 AZKO MOJOKERTO    MOJOKERTO      ID","EDC"
"120012157120107","A582 AZKO RUNGKUT SBY  SURABAYA       ID","EDC"
"120012157120108","A717 AZKO MARGOREJOO   SURABAYA       ID","EDC"
"120012157120109","A477 AZKO GRESIK ICON  GRESIK         ID","EDC"
"120012157120110","A328 AZKO MLG OLYMPIC GMALANG         ID","EDC"
"120012157120111","A349 AZKO SOLO PARAGON SOLO           ID","EDC"
"120012157120112","A394 AZKO SOLO SQUARE  SOLO           ID","EDC"
"120012157120113","A409 AZKO SOLO PAKUWON SOLO           ID","EDC"
"120012157120114","A427 AZKO MLG CTY POINTMALANG         ID","EDC"
"120012157120115","A446 AZKO JMR LIPPO JEMJEMBER         ID","EDC"
"120012157120116","A489 AZKO KEDIRI MALL  KEDIRI         ID","EDC"
"120012157120117","A604 AZKO LP SAWOJAJAR MALANG         ID","EDC"
"120012157120118","A509 AZKO MADIUN LAWU PMADIUN         ID","EDC"
"120012157120119","A568 AZKO MLG SUNANDAR MALANG         ID","EDC"
"120012157120120","A622 AZKO RUKO BANYUWANBANYUWANGI     ID","EDC"
"120012157120121","A315 AZKO BALI CP KUTA BALI           ID","EDC"
"120012157120123","A367 AZKO BALI TEUKU UMDENPASAR       ID","EDC"
"120012157120124","A379 AZKO BALI NUSA DUADENPASAR       ID","EDC"
"120012157120125","A418 AZKO BALI SNSET POBALI           ID","EDC"
"120012157120126","A435 AZKO BALI BATU BULBALI           ID","EDC"
"120012157120127","A438 AZKO LOMBOK EPICENLOMBOK         ID","EDC"
"120012157120128","A440 AZKO KPG LIPPO KUPKUPANG         ID","EDC"
"120012157120129","A441 AZKO BALI GATSU BRDENPASAR       ID","EDC"
"120012157120130","A589 AZKO MATARAM KEKALLOMBOK         ID","EDC"
"120012157120131","A600 AZKO LW DENPASAR  DENPASAR       ID","EDC"
"120012157120132","A597 AZKO GIANYAR      DENPASAR       ID","EDC"
"120012157120135","A314 AZKO MAL ARTHA GADJAKARTA UTARA  ID","EDC"
"120012157120136","A329 AZKO PEMUDA RW.MANJAKARTA TIMUR  ID","EDC"
"120012157120138","A374 AZKO MAL OF INDONEJAKARTA        ID","EDC"
"120012157120139","A392 AZKO BAYWALK MAL  JAKARTA UTARA  ID","EDC"
"120012157120141","A453 AZKO GREEN PRAMUKAJAKARTA PUSAT  ID","EDC"
"120012157120143","A400 AZKO CIPINANG MAL JAKARTA TIMUR  ID","EDC"
"120012157120145","A330 AZKO PERMATA HIJAUJAKARTA SELAT  ID","EDC"
"120012157120146","A340 AZKO DAAN MOGOT MAJAKARTA        ID","EDC"
"120012157120149","A386 AZKO CITRA 6      JAKARTA        ID","EDC"
"120012157120151","A521 AZKO MAL TAMAN ANGJAKARTA BARAT  ID","EDC"
"120012157120152","A574 AZKO MERUYA ILIR  JAKARTA BARAT  ID","EDC"
"120012157120153","A449 AZKO PIK AVENUE   JAKARTA        ID","EDC"
"120012157120154","A601 AZKO LP PURI      JAKARTA        ID","EDC"
"120012157120155","A410 AZKO YOGYA AMBARUKYOGYAKARTA     ID","EDC"
"120012157120156","A437 AZKO YOGYA PAKUWONYOGYAKARTA     ID","EDC"
"120012157120157","A442 AZKO SMG MAJAPAHITSEMARANG       ID","EDC"
"120012157120158","A454 AZKO SMG SILIWANGISEMARANG       ID","EDC"
"120012157120159","A467 AZKO PURWOKERTO   PURWOKERTO     ID","EDC"
"120012157120160","A499 AZKO TGL PACIFIC MTEGAL          ID","EDC"
"120012157120161","A500 AZKO SLEMAN CITY HYOGYAKARTA     ID","EDC"
"120012157120162","A516 AZKO SMG QUEEN CITSEMARANG       ID","EDC"
"120012157120163","A522 AZKO SMG JAVAMALL SEMARANG       ID","EDC"
"120012157120164","A542 AZKO KUDUS SUDIRMAKUDUS          ID","EDC"
"120012157120165","A551 AZKO YOGYA URIP SUYOGYAKARTA     ID","EDC"
"120012157120166","A562 AZKO JOGJA CITY MAYOGYAKARTA     ID","EDC"
"120012157120167","A588 AZKO MAGELANG TIDAMAGELANG       ID","EDC"
"120012157120168","A590 AZKO COKROAMINOTO YOGYAKARTA     ID","EDC"
"120012157120169","A598 AZKO TRIO MALL KEBKEBUMEN        ID","EDC"
"120012157120170","A609 AZKO CILACAP      CILACAP        ID","EDC"
"120012157120171","A548 AZKO MKS LP PERINTMAKASSAR       ID","EDC"
"120012157120172","A390 AZKO MKS LP LATANEMAKASSAR       ID","EDC"
"120012157120173","A433 AZKO MKS LP PETARAMAKASSAR       ID","EDC"
"120012157120174","A389 AZKO MKS RATU INDAMAKASSAR       ID","EDC"
"120012157120175","A495 AZKO MKS NIPAH MALMAKASSAR       ID","EDC"
"120012157120176","A519 AZKO KENDARI      KENDARI        ID","EDC"
"120012157120177","A533 AZKO GORONTALO    MANADO         ID","EDC"
"120012157120178","A497 AZKO MANADO PAAL DMANADO         ID","EDC"
"120012157120179","A350 AZKO MANADO TOWN SMANADO         ID","EDC"
"120012157120180","A401 AZKO MALUKU CITY  MALUKU         ID","EDC"
"120012157120181","A592 AZKO HERTASNING SUMAKASSAR       ID","EDC"
"120012157120182","A318 AZKO MKS PANAKUKANMAKASSAR       ID","EDC"
"120012157120183","A317 AZKO BKS METROPOLIBEKASI         ID","EDC"
"120012157120184","A336 AZKO BKS LP A YANIBEKASI         ID","EDC"
"120012157120185","A402 AZKO BKS GRAND METBEKASI         ID","EDC"
"120012157120186","A411 AZKO CAWANG       JAKARTA TIMUR  ID","EDC"
"120012157120187","A429 AZKO TAMINI GR TERJAKARTA        ID","EDC"
"120012157120188","A447 AZKO BKS PONDOK GEBEKASI         ID","EDC"
"120012157120189","A490 AZKO LIPPO KRAMAT JAKARTA TIMUR  ID","EDC"
"120012157120190","A496 AZKO LP BKS KHI   BEKASI         ID","EDC"
"120012157120191","A506 AZKO BKS HANKAM RABEKASI         ID","EDC"
"120012157120193","A573 AZKO GRAND CAKUNG JAKARTA        ID","EDC"
"120012157120194","A398 AZKO BKS SUMARECONBEKASI         ID","EDC"
"120012157120195","A399 AZKO BKS GALAXY PABEKASI         ID","EDC"
"120012157120196","A464 AZKO BKS KEMANG PRBEKASI         ID","EDC"
"120012157120197","A319 AZKO BDG IBCC     BANDUNG        ID","EDC"
"120012157120198","A362 AZKO BDG CITYLINK BANDUNG        ID","EDC"
"120012157120199","A371 AZKO BDG BALUBUR  BANDUNG        ID","EDC"
"120012157120200","A404 AZKO BDG MIKO     BANDUNG        ID","EDC"
"120012157120201","A406-ACE BDG LP PASKAL BANDUNG        ID","EDC"
"120012157120203","A428 AZKO BDG LP DAGO  BANDUNG        ID","EDC"
"120012157120204","A452 AZKO BDG METRO INDBANDUNG        ID","EDC"
"120012157120205","A469 AZKO BDG BEC      BANDUNG        ID","EDC"
"120012157120206","A473 AZKO BDG GATEWAY  BANDUNG        ID","EDC"
"120012157120207","A474 AZKO BDG UBERTOS  BANDUNG        ID","EDC"
"120012157120208","A511 AZKO BDG KINGS PLZBANDUNG        ID","EDC"
"120012157120209","A575 AZKO BDG BUAH BATUBANDUNG        ID","EDC"
"120012157120213","A505 AZKO JATINANGOR TOBANDUNG        ID","EDC"
"120012157120214","A326 AZKO CRB PASUKETANCIREBON        ID","EDC"
"120012157120215","A380 AZKO LIPPO CIKARANBEKASI         ID","EDC"
"120012157120216","A387 AZKO CRB SUPERBLOCCIREBON        ID","EDC"
"120012157120217","A420 AZKO KRW TEKNO MARKARAWANG       ID","EDC"
"120012157120218","A444 AZKO CRB LP CIREBOCIREBON        ID","EDC"
"120012157120219","A523 AZKO BKS LP JABABEBEKASI         ID","EDC"
"120012157120220","A611 AZKO PURWAKARTA   PURWAKARTA     ID","EDC"
"120012157120221","A384 AZKO TASIK ASIA PLTASIKMALAYA    ID","EDC"
"120012157120223","A308 AZKO BPN PERMAI   BALIKPAPAN     ID","EDC"
"120012157120225","A358 AZKO SMD SQUARE   SAMARINDA      ID","EDC"
"120012157120227","A405 AZKO BPN LP BALIKPBALIKPAPAN     ID","EDC"
"120012157120228","A408 AZKO SMD CENTRAL  SAMARINDA      ID","EDC"
"120012157120230","A483 AZKO SMD BIG MALL SAMARINDA      ID","EDC"
"120012157120231","A520 AZKO BDJ DUTA MALLBANJARMASIN    ID","EDC"
"120012157120234","A614 AZKO BONTANG      SAMARINDA      ID","EDC"
"120012157120235","A624 AZKO LW KOTA WISATBOGOR          ID","EDC"
"120012157120236","A629 AZKO CITIMALL GARUGARUT          ID","EDC"
"120012157120237","A630 AZKO RAWABUNTU    TANGERANG SEL  ID","EDC"
"120012157120238","A642 AZKO TEBET        JAKARTA        ID","EDC"
"120012157120239","A635 AZKO CITY MARKET PPALOPO         ID","EDC"
"120012157120240","A620 AZKO JATILAND TERNTERNATE        ID","EDC"
"120012157120241","A633 AZKO TANJUNG PINANTANJUNG PINAN  ID","EDC"
"120012157120245","A450 AZKO SUZUYA MALL ABANDA ACEH     ID","EDC"
"120012157120256","J310-INFORMA MAG       JAKARTA        ID","EDC"
"120012157120257","J371-HCIR INF IBCC BANDBANDUNG        ID","EDC"
"120012157120258","J333 INFORMA ROYAL PLAZSURABAYA       ID","EDC"
"120012157120259","J346-HCIR MM BEKASI    BEKASI         ID","EDC"
"120012157120260","J321-HCIR MARGONDA DEPOBOGOR          ID","EDC"
"120012157120261","J358-HCIR INFORMA CIREBCIREBON        ID","EDC"
"120012157120262","INFORMA PAKUWON SBY    SURABAYA       ID","EDC"
"120012157120263","J338 INFORMA JUANDA MEDMEDAN          ID","EDC"
"120012157120264","INFORMA PONDOK INDAH   JAKARTA SELAT  ID","EDC"
"120012157120265","J30A INFORMA NAGOYA BATBATAM          ID","EDC"
"120012157120266","J382 INFORMA OLYMPIC GAMALANG         ID","EDC"
"120012157120270","J30I-HCIR INFORMA LP BITANGERANG      ID","EDC"
"120012157120271","J350-HCIR A.YANI BEKASIBEKASI         ID","EDC"
"120012157120273","J315 INFORMA GANDARIA JJAKARTA        ID","EDC"
"120012157120274","J347-HCIR LW ALSUT TGR TANGERANG      ID","EDC"
"120012157120275","J328-INFORMA BOGOR     BOGOR          ID","EDC"
"120012157120276","INFORMA EAST COAST SBY SURABAYA       ID","EDC"
"120012157120277","INFORMA MANTOS MANADO  MANADO         ID","EDC"
"120012157120278","INFORMA PARAGON SOLO   SURAKARTA (SO  ID","EDC"
"120012157120279","INFORMA LP CINERE DPK  DEPOK          ID","EDC"
"120012157120280","INFORMA SAMARINDA SQUARSAMARINDA      ID","EDC"
"120012157120281","J317-HCIR KASABLANKA JKJAKARTA        ID","EDC"
"120012157120282","INFORMA JAMTOS JAMBI   JAMBI          ID","EDC"
"120012157120283","INFORMA LAMPUNG        BANDAR LAMPUN  ID","EDC"
"120012157120284","INFORMA CITRA RAYA TGR TANGERANG      ID","EDC"
"120012157120285","J362 HCIR INFORMA PAKUWYOGYAKARTA     ID","EDC"
"120012157120286","J394 INFORMA AMBARRUKMOYOGYAKARTA     ID","EDC"
"120012157120287","J312-INFORMA CIBINONG  BOGOR          ID","EDC"
"120012157120288","INFORMA CENTRE POINT MDMEDAN          ID","EDC"
"120012157120289","INFORMA PADJAJARAN 21  BOGOR          ID","EDC"
"120012157120290","J337 HCIR INFORMA LATANMAKASSAR       ID","EDC"
"120012157120291","INFORMA QMALL BJM      BANJARMASIN    ID","EDC"
"120012157120293","J385-HCIR MGM BEKASI   BEKASI         ID","EDC"
"120012157120294","INFORMA DAGO PLAZA BANDBANDUNG        ID","EDC"
"120012157120295","J343-HCIR LP PETTARANI MAKASSAR       ID","EDC"
"120012157120297","J378 - HCIR INFORMA TEKKARAWANG       ID","EDC"
"120012157120299","INFORMA HARTONO YOGYA  SLEMAN         ID","EDC"
"120012157120300","J365-HCIR KARAWACI TGR TANGERANG      ID","EDC"
"120012157120301","J30H INFORMA LIPPO PLAZKUPANG         ID","EDC"
"120012157120302","J345 INFORMA EPICENTRUMLOMBOK         ID","EDC"
"120012157120303","INFORMA S.PARMAN MDN   MEDAN          ID","EDC"
"120012157120304","J352 INFORMA LP CIREBONCIREBON        ID","EDC"
"120012157120305","INFORMA ICON GRESIK    GRESIK         ID","EDC"
"120012157120306","INFORMA ANEKA PAV PONTIPONTIANAK      ID","EDC"
"120012157120307","J354-HCIR QBIG BSD TGR TANGERANG      ID","EDC"
"120012157120309","J375-HCIR INF LIPPO PLAJEMBER         ID","EDC"
"120012157120310","J357-HCIR LP BALIKPAPANBALIKPAPAN     ID","EDC"
"120012157120311","A654 AZKO CONDET       JAKARTA TIMUR  ID","EDC"
"120012157120314","INFORMA SUNSET ROAD BALBADUNG         ID","EDC"
"120012157120315","J339-HCIR LW PEKAN BARUPEKANBARU      ID","EDC"
"120012157120316","INFORMA BATAM CENTER   BATAM          ID","EDC"
"120012157120317","INFORMA CILEGON MALL CLCILEGON        ID","EDC"
"120012157120318","J30S-HCIR INF KEDIRI MAKEDIRI         ID","EDC"
"120012157120319","INFORMA DAMAR PADANG   PADANG         ID","EDC"
"120012157120320","J391-HCIR LP KHI BEKASIBEKASI         ID","EDC"
"120012157120321","INFORMA SILIWANGI SEMARSEMARANG       ID","EDC"
"120012157120322","J30RHCIR INF PTC PALEMBPALEMBANG      ID","EDC"
"120012157120323","INFORMA SLEMAN YOGYA   SLEMAN         ID","EDC"
"120012157120324","INFORMA BENCOOLEN BKL  BENGKULU       ID","EDC"
"120012157120326","J379 HCIR INFORMA METROBANDUNG        ID","EDC"
"120012157120327","INFORMA GRAND BATAM    BATAM          ID","EDC"
"120012157120328","INFORMA MALUKU CITY MALAMBON          ID","EDC"
"120012157120329","INFORMA LIPPO KEMANG   JAKARTA SELAT  ID","EDC"
"120012157120331","J364-HCIR CIPUTAT TGR  TANGERANG      ID","EDC"
"120012157120332","INFORMA PACIFIC MALL TETEGAL          ID","EDC"
